"","SampleID","ASV","value","Sample","Sample_type","Flask","Individual","DPE","Selection","Strain","Density_cell_uL","SampleType2","Group","dph","Sample_name","Domain","Phylum","Class","Order","Family","Genus","Family2","ASV1","group2"
"64","A11K-L8_S42","ASV17",7.47509823631545,"A11K-L8_S42","Gut","A11",8,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_8","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Aquaculture salmon strain"
"65","A11K-L8_S42","ASV23",0,"A11K-L8_S42","Gut","A11",8,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_8","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Aquaculture salmon strain"
"66","A11K-L8_S42","ASV27",0,"A11K-L8_S42","Gut","A11",8,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_8","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Aquaculture salmon strain"
"67","A11K-L8_S42","ASV15",0,"A11K-L8_S42","Gut","A11",8,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"68","A11K-L8_S42","ASV6",0,"A11K-L8_S42","Gut","A11",8,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Aquaculture salmon strain"
"69","A11K-L8_S42","ASV71",0,"A11K-L8_S42","Gut","A11",8,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_8","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Aquaculture salmon strain"
"70","A11K-L8_S42","ASV55",0,"A11K-L8_S42","Gut","A11",8,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Aquaculture salmon strain"
"71","A11K-L9_S43","ASV1",0.0182248952068526,"A11K-L9_S43","Gut","A11",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"72","A11K-L9_S43","ASV3",16.7031164570804,"A11K-L9_S43","Gut","A11",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Aquaculture salmon strain"
"73","A11K-L9_S43","ASV4",13.5228722434846,"A11K-L9_S43","Gut","A11",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"74","A11K-L9_S43","ASV17",0,"A11K-L9_S43","Gut","A11",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_9","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Aquaculture salmon strain"
"75","A11K-L9_S43","ASV23",0,"A11K-L9_S43","Gut","A11",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_9","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Aquaculture salmon strain"
"76","A11K-L9_S43","ASV27",0,"A11K-L9_S43","Gut","A11",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_9","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Aquaculture salmon strain"
"77","A11K-L9_S43","ASV15",0,"A11K-L9_S43","Gut","A11",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"78","A11K-L9_S43","ASV6",0,"A11K-L9_S43","Gut","A11",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Aquaculture salmon strain"
"79","A11K-L9_S43","ASV71",0,"A11K-L9_S43","Gut","A11",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_9","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Aquaculture salmon strain"
"80","A11K-L9_S43","ASV55",0,"A11K-L9_S43","Gut","A11",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A11_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Aquaculture salmon strain"
"81","A13r-L10_S16","ASV1",0,"A13r-L10_S16","Gut","A13",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"82","A13r-L10_S16","ASV3",27.2151898734177,"A13r-L10_S16","Gut","A13",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Aquaculture salmon strain"
"83","A13r-L10_S16","ASV4",0.0091726288754357,"A13r-L10_S16","Gut","A13",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"84","A13r-L10_S16","ASV17",0,"A13r-L10_S16","Gut","A13",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Aquaculture salmon strain"
"85","A13r-L10_S16","ASV23",0,"A13r-L10_S16","Gut","A13",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Aquaculture salmon strain"
"86","A13r-L10_S16","ASV27",0,"A13r-L10_S16","Gut","A13",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_10","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Aquaculture salmon strain"
"87","A13r-L10_S16","ASV15",0.0091726288754357,"A13r-L10_S16","Gut","A13",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"88","A13r-L10_S16","ASV6",0.0091726288754357,"A13r-L10_S16","Gut","A13",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Aquaculture salmon strain"
"89","A13r-L10_S16","ASV71",0,"A13r-L10_S16","Gut","A13",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_10","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Aquaculture salmon strain"
"90","A13r-L10_S16","ASV55",0,"A13r-L10_S16","Gut","A13",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Aquaculture salmon strain"
"91","A13r-L7_S13","ASV1",5.44230069166363,"A13r-L7_S13","Gut","A13",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"92","A13r-L7_S13","ASV3",0,"A13r-L7_S13","Gut","A13",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Aquaculture salmon strain"
"93","A13r-L7_S13","ASV4",0,"A13r-L7_S13","Gut","A13",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"94","A13r-L7_S13","ASV17",7.50819075354933,"A13r-L7_S13","Gut","A13",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Aquaculture salmon strain"
"95","A13r-L7_S13","ASV23",0,"A13r-L7_S13","Gut","A13",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Aquaculture salmon strain"
"96","A13r-L7_S13","ASV27",0,"A13r-L7_S13","Gut","A13",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_7","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Aquaculture salmon strain"
"97","A13r-L7_S13","ASV15",0.209319257371678,"A13r-L7_S13","Gut","A13",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"98","A13r-L7_S13","ASV6",0,"A13r-L7_S13","Gut","A13",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Aquaculture salmon strain"
"99","A13r-L7_S13","ASV71",0,"A13r-L7_S13","Gut","A13",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_7","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Aquaculture salmon strain"
"100","A13r-L7_S13","ASV55",0,"A13r-L7_S13","Gut","A13",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Aquaculture salmon strain"
"101","A13r-L8_S14","ASV1",0,"A13r-L8_S14","Gut","A13",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"102","A13r-L8_S14","ASV3",0,"A13r-L8_S14","Gut","A13",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Aquaculture salmon strain"
"103","A13r-L8_S14","ASV4",0,"A13r-L8_S14","Gut","A13",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"104","A13r-L8_S14","ASV17",33.9287401946886,"A13r-L8_S14","Gut","A13",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_8","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Aquaculture salmon strain"
"105","A13r-L8_S14","ASV23",0,"A13r-L8_S14","Gut","A13",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_8","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Aquaculture salmon strain"
"106","A13r-L8_S14","ASV27",0,"A13r-L8_S14","Gut","A13",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_8","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Aquaculture salmon strain"
"107","A13r-L8_S14","ASV15",0,"A13r-L8_S14","Gut","A13",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"108","A13r-L8_S14","ASV6",0,"A13r-L8_S14","Gut","A13",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Aquaculture salmon strain"
"109","A13r-L8_S14","ASV71",0,"A13r-L8_S14","Gut","A13",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_8","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Aquaculture salmon strain"
"110","A13r-L8_S14","ASV55",0,"A13r-L8_S14","Gut","A13",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Aquaculture salmon strain"
"111","A13r-L9_S15","ASV1",0.0102396067990989,"A13r-L9_S15","Gut","A13",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"112","A13r-L9_S15","ASV3",0,"A13r-L9_S15","Gut","A13",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Aquaculture salmon strain"
"113","A13r-L9_S15","ASV4",0,"A13r-L9_S15","Gut","A13",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"114","A13r-L9_S15","ASV17",0.0102396067990989,"A13r-L9_S15","Gut","A13",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_9","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Aquaculture salmon strain"
"115","A13r-L9_S15","ASV23",0,"A13r-L9_S15","Gut","A13",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_9","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Aquaculture salmon strain"
"116","A13r-L9_S15","ASV27",0,"A13r-L9_S15","Gut","A13",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_9","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Aquaculture salmon strain"
"117","A13r-L9_S15","ASV15",0,"A13r-L9_S15","Gut","A13",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"118","A13r-L9_S15","ASV6",0.0102396067990989,"A13r-L9_S15","Gut","A13",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Aquaculture salmon strain"
"119","A13r-L9_S15","ASV71",0,"A13r-L9_S15","Gut","A13",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_9","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Aquaculture salmon strain"
"120","A13r-L9_S15","ASV55",46.9383575670694,"A13r-L9_S15","Gut","A13",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A13_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Aquaculture salmon strain"
"121","A14K-L10_S48","ASV1",0,"A14K-L10_S48","Gut","A14",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A14_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"122","A14K-L10_S48","ASV3",0.00913408841797589,"A14K-L10_S48","Gut","A14",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A14_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Aquaculture salmon strain"
"123","A14K-L10_S48","ASV4",0,"A14K-L10_S48","Gut","A14",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A14_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"124","A14K-L10_S48","ASV17",0,"A14K-L10_S48","Gut","A14",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A14_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Aquaculture salmon strain"
"125","A14K-L10_S48","ASV23",7.92838874680307,"A14K-L10_S48","Gut","A14",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A14_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Aquaculture salmon strain"
"126","A14K-L10_S48","ASV27",0,"A14K-L10_S48","Gut","A14",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A14_10","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Aquaculture salmon strain"
"127","A14K-L10_S48","ASV15",0,"A14K-L10_S48","Gut","A14",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A14_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"128","A14K-L10_S48","ASV6",0,"A14K-L10_S48","Gut","A14",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A14_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Aquaculture salmon strain"
"129","A14K-L10_S48","ASV71",0,"A14K-L10_S48","Gut","A14",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A14_10","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Aquaculture salmon strain"
"130","A14K-L10_S48","ASV55",0,"A14K-L10_S48","Gut","A14",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A14_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Aquaculture salmon strain"
"131","A14K-L7_S45","ASV1",3.71517027863777,"A14K-L7_S45","Gut","A14",7,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A14_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"132","A14K-L7_S45","ASV3",4.52558732471317,"A14K-L7_S45","Gut","A14",7,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A14_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Aquaculture salmon strain"
"133","A14K-L7_S45","ASV4",1.7483154252413,"A14K-L7_S45","Gut","A14",7,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A14_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"134","A14K-L7_S45","ASV17",0.00910580950646512,"A14K-L7_S45","Gut","A14",7,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A14_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Aquaculture salmon strain"
